contrast,homogeneity,energy,correlation,dissimilarity,ASM,entropy,filename,category
837.5058834728372,0.16642803845312965,0.0657714680534329,0.9350746267455503,18.854905905127055,0.004347055490252571,9.389765714620735,15-scale_1_im_1_grey.png,aluminium_foil
615.930478486114,0.1704936574522466,0.02696646614171504,0.940709515708064,15.051749275377025,0.0007318051909035173,9.383289669436653,15-scale_1_im_2_grey.png,aluminium_foil
650.8558121727079,0.19439607204169945,0.05447672619415325,0.9409452180260373,15.082723423262365,0.0029844964358438477,9.186334844878685,15-scale_1_im_3_grey.png,aluminium_foil
794.9576305443389,0.19714507203003612,0.03640523779528334,0.8532251245059954,15.203065542852807,0.0013352249538444228,8.53700249438908,15-scale_1_im_4_grey.png,aluminium_foil
673.7695032774222,0.17991078587147127,0.033206108781992254,0.8658481904606018,14.402433965026782,0.0011092305490066812,8.602429602189744,15-scale_1_im_5_grey.png,aluminium_foil
675.6379926589418,0.13768378198820014,0.02078260960678569,0.8521892032645713,15.717493528740208,0.00043443636389786666,8.91156069107176,15-scale_1_im_6_grey.png,aluminium_foil
681.66154168652,0.14398422071033712,0.04087289021702238,0.9356191007349246,16.75681795504557,0.0016746804089713776,9.50326913528213,15-scale_1_im_7_grey.png,aluminium_foil
785.7580399147043,0.13634180467464388,0.03199006601813653,0.9326456954421125,18.603143503166073,0.0010261299433879094,9.566802247467233,15-scale_1_im_8_grey.png,aluminium_foil
539.5494467943419,0.19586919952209803,0.032820201895805666,0.9420472301512476,13.58036838730232,0.0010831441996092784,9.199013914877035,15-scale_1_im_9_grey.png,aluminium_foil
1709.4030606268416,0.11137927144238144,0.030230396075709168,0.8575092856495439,28.20113033976749,0.0009197124728487955,9.633168803040427,15-scale_2_im_1_grey.png,aluminium_foil
1221.7050184260172,0.11922217511486492,0.01890857850955325,0.8722369816515798,22.58295616591882,0.00036005031718970787,9.478832271458021,15-scale_2_im_2_grey.png,aluminium_foil
1001.4976660346579,0.12133207821387892,0.022278373760370913,0.8862081873084362,20.395992612302923,0.0005021223251218087,9.425771459950992,15-scale_2_im_3_grey.png,aluminium_foil
1058.11423365454,0.11281817850787122,0.017103816226677167,0.8586734283617921,20.431121616154932,0.0002941419786917973,9.30952602734306,15-scale_2_im_4_grey.png,aluminium_foil
777.3814105950233,0.11497027058319942,0.018189374354094106,0.8582682835736096,17.434049184508204,0.00033268013982853923,9.103312805414719,15-scale_2_im_5_grey.png,aluminium_foil
866.7159970493944,0.11062921078228681,0.016861231786085167,0.8564119988923407,18.75381276544248,0.00028610972638103637,9.239807170194982,15-scale_2_im_6_grey.png,aluminium_foil
1293.0293961724226,0.08963220331102581,0.0153356267931547,0.8614459346570513,24.37903884792805,0.00023633632187442162,9.590375809753258,15-scale_2_im_7_grey.png,aluminium_foil
1763.4119176836857,0.11137239760988965,0.031345850875956906,0.8556482048383599,28.514138207971673,0.0009866538102390229,9.56174024603473,15-scale_2_im_8_grey.png,aluminium_foil
994.8749859533764,0.13038256490141575,0.021489175143034833,0.8843821926366471,20.024724244766315,0.0004644651843188085,9.304790001771137,15-scale_2_im_9_grey.png,aluminium_foil
1946.445527200125,0.08599440034460852,0.023992654660423583,0.8138876049624812,31.33354238193634,0.000579174838648465,9.687811378392762,15-scale_3_im_1_grey.png,aluminium_foil
1542.8118992531586,0.09433837920708738,0.01570736706075187,0.8317578201259614,26.739427162455907,0.00024801608011200833,9.574133156248722,15-scale_3_im_2_grey.png,aluminium_foil
1020.0302389865299,0.10770942449936576,0.01728093068268453,0.8698467362253433,20.603671594067283,0.00030157219925221765,9.336268014023071,15-scale_3_im_3_grey.png,aluminium_foil
1158.060845735296,0.11471154107678658,0.019188064343929556,0.8443538836274077,21.332178137018342,0.0003703447743087572,9.19291236032387,15-scale_3_im_4_grey.png,aluminium_foil
972.6579507653573,0.09671423970582389,0.015262613367055367,0.8395697973805073,20.081753339292625,0.0002341208561131883,9.246266990040942,15-scale_3_im_5_grey.png,aluminium_foil
957.7855990909678,0.0866428005343899,0.013729665985769903,0.8359605161620566,20.759086529896777,0.00018935380007616568,9.357564041609901,15-scale_3_im_6_grey.png,aluminium_foil
1302.0757457455807,0.0884755417377035,0.017415319127420066,0.8442415967016119,24.707039000022014,0.0003045998197791175,9.557790168921915,15-scale_3_im_7_grey.png,aluminium_foil
